round_epochs,val_loss,val_acc,loss,acc,lr,optimizer
15,0.146774021920092,0.9652649738113481,0.1654232783460805,0.95851464561578,0.001,<class 'keras.optimizers.Adam'>
15,0.17601318780200428,0.9575802332417165,0.27847951913302743,0.9343871486761981,0.001,<class 'keras.optimizers.RMSprop'>
15,0.7915246502787047,0.7976146542863273,1.2222142608802435,0.673001388875417,0.001,<class 'keras.optimizers.SGD'>
15,3.5449278141818157,0.20545924031601084,3.6691942054460926,0.08209633237775403,0.001,<class 'keras.optimizers.Adadelta'>
